RunId;TradeId;Instrument;AccountName;StrategyName;EntrySignal;ExitSignal;Direction;Quantity;EntryTime;EntryBar;EntryPrice;EntryBid;EntryAsk;EntrySpreadTicks;EntryPred;EntryThreshold;EntryRiskState;InitialSimSL;InitialRiskTicks;StopTicks;OneRTicks;AtrPeriod;VolatilityMultiplier;FreeTradeActivation_R;TrailingActivation_R;StructuralLookbackBars;ChandelierAtrMultiplier;TrailUpdateMinMs;StopMarketSafetyTicks;CatastrophicStopTicks;ExitTime;ExitBar;ExitPrice;ExitReason;ExitOrderName;ExitOrderState;ExitError;ExitNativeError;ExitRiskState;ExitRetryStage;UnmanagedExitAttempts;AccountFlattenAttempted;TouchSource;HoldingMs;HoldingBars;MaxFavorableTicks;MaxAdverseTicks;MaxOpenProfitTicks;MaxOpenLossTicks;FinalPnLTicks;FinalPnLPoints;TicksGivenBackFromBest;GivebackPercentOfMFE;ProfitTurnedPositiveTime;ProfitTurnedPositiveBar;ProfitTurnedPositiveAtTicks;WasInProfit;WasProfitThenLoss;SimSLAtEntry;SimSLAtFirstProfit;SimSLAtTrailActivation;SimSLAtMaxFavorable;SimSLAtExit;LastCheckPriceAtExit;DistToSimSLTicksAtExit;PostEntryLow;PostEntryHigh;BestBidAtExit;BestAskAtExit;LowAtExitBar;HighAtExitBar;CloseAtExitBar;ExitWasSLTouch;ExitWasRetry;ExitWasEmergency;ExitWasUnmanaged;ExitWasAccountFlatten;ExitWasCatastrophic;RlsPredAtEntry;RlsPredAtExit;LastPredDir;RegimeIsLargeTick;SpreadTicksAtExit;VfDeltaNormAtEntry;VfDeltaNormAtExit;VfImbNearAtEntry;VfImbNearAtExit;OfiProxyAtEntry;OfiProxyAtExit;DR_MO_Entry;DR_LO_Entry;DR_CA_Entry;DR_MO_Exit;DR_LO_Exit;DR_CA_Exit;TrailMoveCount;FirstTrailMoveTime;LastTrailMoveTime;BestSimSL;MaxDistanceFromSimSLTicks;MinDistanceFromSimSLTicks;TrailShouldHaveActivated;TrailActivationReachedTime;TrailActivationReachedBar;TrailActivationReachedAtTicks;FirstTrailMoveDelayMs;FirstTrailMoveDelayTicksFromActivation;MaxFavorablePrice;MaxFavorableTime;MaxFavorableBar;DistancePriceToSimSLTicksAtMaxFavorable;DistancePriceToSimSLTicksAtExit;SimSLAtExit_dup_check;ReachedTrailActivationButNoTrailMove;ClosedAfterGivingBackMoreThan50PctMFE;ClosedAfterGivingBackMoreThan75PctMFE;ATRTicksAtEntry;RawOneRTicks;ClampedOneRTicks;OneRWasClamped;OneRCalibrationMode;FinalR;MFE_R;MAE_R;ETD_R;AtrExpansionRatioAtEntry;EntryRejectedBySpread;EntryRejectedByOpeningNoise;EntryRejectedByLowConviction;EntryRejectedByDirectionalFilter;SpreadAtReject;GateTimeAtReject;EarlyFailureHeldMs;EarlyFailureMfeR;EarlyFailureMaeR;EventType
20260617_173239;3;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_2419_4;;Short;1;2025-09-16 11:24:01.000;2419;24529.5000;24529.2500;24529.5000;1.0000;-37.5454;5.0000;ARMED;0.0000;14.0000;14;14.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-16 12:05:00.000;2459;24519.7500;TRAIL_SL_MOVED;;;;;ARMED;0;0;0;POST_ENTRY_HIGH_DELAYED_UNTIL_MIN_HOLD;0;0;119.0000;-11.0000;119.0000;-11.0000;0;0;0;0;;0;0;0;0;24533.0000;24533.0000;24529.2500;24521.2500;24519.7500;24503.5000;0;24529.5000;24532.2500;24503.0000;24503.5000;24503.0000;24503.0000;24503.0000;0;0;0;0;0;0;-14.8055;-14.8055;-1;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.2155;1.0000;1.0000;0.7450;1.0000;0.9609;12;2025-09-16 11:25:00.000;2025-09-16 12:05:00.000;24519.7500;86.0000;-14.0000;0;2025-09-16 11:29:00.000;2423;28.0000;0;0;24499.7500;2025-09-16 12:04:00.000;2458;0;0;24519.7500;0;0;0;30.4450;14.0000;14.0000;0;Balanced;0;0;0;0;0.9540;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;TRAIL_SL_MOVED
20260617_173239;3;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_2419_4;;Short;1;2025-09-16 11:24:01.000;2419;24529.5000;24529.2500;24529.5000;1.0000;-37.5454;5.0000;ARMED;0.0000;14.0000;14;14.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-16 12:06:00.000;2460;24519.0000;TRAIL_SL_MOVED;;;;;ARMED;0;0;0;POST_ENTRY_HIGH_DELAYED_UNTIL_MIN_HOLD;0;0;120.0000;-11.0000;120.0000;-11.0000;0;0;0;0;;0;0;0;0;24533.0000;24533.0000;24529.2500;24519.7500;24519.0000;24500.5000;0;24529.5000;24532.2500;24500.2500;24500.5000;24500.2500;24500.2500;24500.2500;0;0;0;0;0;0;-14.8055;-14.8055;-1;0;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.2155;1.0000;1.0000;0.7154;1.0000;0.9609;13;2025-09-16 11:25:00.000;2025-09-16 12:06:00.000;24519.0000;86.0000;-14.0000;0;2025-09-16 11:29:00.000;2423;28.0000;0;0;24499.5000;2025-09-16 12:05:00.000;2459;0;0;24519.0000;0;0;0;30.4450;14.0000;14.0000;0;Balanced;0;0;0;0;0.9299;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;TRAIL_SL_MOVED
20260617_173239;3;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_2419_4;;Short;1;2025-09-16 11:24:01.000;2419;24529.5000;24529.2500;24529.5000;1.0000;-37.5454;5.0000;ARMED;0.0000;14.0000;14;14.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-16 12:07:00.000;2461;24518.7500;TRAIL_SL_MOVED;;;;;ARMED;0;0;0;POST_ENTRY_HIGH_DELAYED_UNTIL_MIN_HOLD;0;0;120.0000;-11.0000;120.0000;-11.0000;0;0;0;0;;0;0;0;0;24533.0000;24533.0000;24529.2500;24519.7500;24518.7500;24504.5000;0;24529.5000;24532.2500;24504.0000;24504.5000;24504.0000;24504.0000;24504.0000;0;0;0;0;0;0;-14.8055;-14.8055;-1;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.2155;1.0000;1.0000;0.8053;1.0000;0.9470;14;2025-09-16 11:25:00.000;2025-09-16 12:07:00.000;24518.7500;86.0000;-14.0000;0;2025-09-16 11:29:00.000;2423;28.0000;0;0;24499.5000;2025-09-16 12:05:00.000;2459;0;0;24518.7500;0;0;0;30.4450;14.0000;14.0000;0;Balanced;0;0;0;0;0.9235;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;TRAIL_SL_MOVED
20260617_173239;3;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_2419_4;;Short;1;2025-09-16 11:24:01.000;2419;24529.5000;24529.2500;24529.5000;1.0000;-37.5454;5.0000;ARMED;0.0000;14.0000;14;14.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-16 12:24:00.000;2478;24518.5000;TRAIL_SL_MOVED;;;;;ARMED;0;0;0;POST_ENTRY_HIGH_DELAYED_UNTIL_MIN_HOLD;0;0;120.0000;-11.0000;120.0000;-11.0000;0;0;0;0;;0;0;0;0;24533.0000;24533.0000;24529.2500;24519.7500;24518.5000;24517.5000;0;24529.5000;24532.2500;24517.2500;24517.5000;24517.5000;24517.5000;24517.5000;0;0;0;0;0;0;-14.8055;-14.8055;-1;0;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.2155;1.0000;1.0000;0.7585;1.0000;0.9515;15;2025-09-16 11:25:00.000;2025-09-16 12:24:00.000;24518.5000;86.0000;-14.0000;0;2025-09-16 11:29:00.000;2423;28.0000;0;0;24499.5000;2025-09-16 12:05:00.000;2459;0;0;24518.5000;0;0;0;30.4450;14.0000;14.0000;0;Balanced;0;0;0;0;0.8540;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;TRAIL_SL_MOVED
20260617_173239;3;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_2419_4;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_2517_0;Short;1;2025-09-16 11:24:01.000;2419;24529.5000;24529.2500;24529.5000;1.0000;-37.5454;5.0000;ARMED;0.0000;14.0000;14;14.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-16 13:02:24.000;2517;24533.0000;EXIT_FILLED;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_2517_0;Filled;;;SL_TOUCHED;0;0;0;POST_ENTRY_HIGH_POST_HARD_CONFIRMED;5903000.0000;98;120.0000;-17.0000;120.0000;-17.0000;-14.0000;-3.5000;134.0000;111.6667;2025-09-16 11:25:00.000;2419;1.0000;1;1;24533.0000;24533.0000;24529.2500;24519.7500;24518.5000;24533.7500;-58.0000;24529.5000;24533.7500;24533.5000;24533.7500;24530.2500;24533.7500;24533.5000;1;0;0;0;0;0;-14.8055;-14.8055;-1.0000;0;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.2155;1.0000;1.0000;0.6843;1.0000;0.9131;15;2025-09-16 11:25:00.000;2025-09-16 12:24:00.000;24518.5000;86.0000;-61.0000;1;2025-09-16 11:29:00.000;2423;28.0000;-240000.0000;0.0000;24499.5000;2025-09-16 12:05:00.000;2459;81.0000;-58.0000;24518.5000;0;1;1;30.4450;14.0000;14.0000;0;Balanced;-1.0000;8.5714;-1.2143;9.5714;0.9761;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;TRADE_COMPLETED
20260617_173239;4;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_5118_8;;Short;1;2025-09-18 10:23:01.000;5118;24760.0000;24758.7500;24759.2500;2.0000;-70.5173;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-18 10:24:00.000;5118;24760.0000;ENTRY_FILLED;;;;;ARMED;0;0;0;;0;0;0.0000;0.0000;0.0000;0.0000;0;0;0;0;;0;0;0;0;0.0000;0.0000;0.0000;0.0000;24765.0000;0.0000;0;24760.0000;24760.0000;24758.7500;24759.2500;24759.2500;24759.2500;24759.2500;0;0;0;0;0;0;-70.5173;-70.5173;-1;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7912;1.0000;0.9850;0.7912;1.0000;0.9850;0;;;0.0000;0.0000;0;0;;-1;0.0000;0;0;24760.0000;2025-09-18 10:23:01.000;5118;0;0;24765.0000;0;0;0;51.5720;23.0000;20.0000;1;Balanced;0;0;0;0;0.8050;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;ENTRY_FILLED
20260617_173239;4;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_5118_8;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_5120_0;Short;1;2025-09-18 10:23:01.000;5118;24760.0000;24758.7500;24759.2500;2.0000;-70.5173;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-18 10:25:31.000;5120;24779.5000;EXIT_FILLED;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_5120_0;Filled;;;SL_TOUCHED;0;0;0;POST_ENTRY_HIGH_POST_HARD_CONFIRMED;150000.0000;2;23.0000;-80.0000;23.0000;-80.0000;-78.0000;-19.5000;101.0000;439.1304;2025-09-18 10:24:00.000;5118;3.0000;1;1;24765.0000;24765.0000;0.0000;24765.0000;24765.0000;24780.0000;-58.0000;24760.0000;24780.0000;24779.5000;24780.0000;24768.7500;24779.7500;24779.7500;1;0;0;0;0;0;-70.5173;-70.5173;-1.0000;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7912;1.0000;0.9850;0.7115;1.0000;0.9855;0;;;0.0000;43.0000;-60.0000;0;;-1;0.0000;0.0000;0.0000;24754.2500;2025-09-18 10:24:00.000;5118;43.0000;-58.0000;24765.0000;0;1;1;51.5720;23.0000;20.0000;1;Balanced;-3.9000;1.1500;-4.0000;5.0500;0.8687;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;TRADE_COMPLETED
20260617_173239;5;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_LONG_5123_9;;Long;1;2025-09-18 10:28:02.000;5123;24784.5000;24784.2500;24784.7500;2.0000;56.7198;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-18 10:29:00.000;5123;24784.5000;ENTRY_FILLED;;;;;ARMED;0;0;0;;0;0;0.0000;0.0000;0.0000;0.0000;0;0;0;0;;0;0;0;0;0.0000;0.0000;0.0000;0.0000;24779.5000;0.0000;0;24784.5000;24784.5000;24784.2500;24784.7500;24784.5000;24786.0000;24784.5000;0;0;0;0;0;0;-19.3046;-19.3046;-1;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7435;1.0000;0.9709;0.7435;1.0000;0.9709;0;;;0.0000;0.0000;0;0;;-1;0.0000;0;0;24784.5000;2025-09-18 10:28:02.000;5123;0;0;24779.5000;0;0;0;48.0665;22.0000;20.0000;1;Balanced;0;0;0;0;0.8215;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;ENTRY_FILLED
20260617_173239;5;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_LONG_5123_9;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_5123_0;Long;1;2025-09-18 10:28:02.000;5123;24784.5000;24784.2500;24784.7500;2.0000;56.7198;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-18 10:28:24.000;5123;24778.5000;EXIT_FILLED;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_5123_0;Filled;;;SL_TOUCHED;0;0;0;BID_CROSS_BREACH_CONFIRMED;22000.0000;0;9.0000;-28.0000;9.0000;-28.0000;-24.0000;-6.0000;33.0000;366.6667;2025-09-18 10:29:00.000;5123;1.0000;1;1;24779.5000;24779.5000;0.0000;24779.5000;24779.5000;24777.7500;-4.0000;24777.5000;24784.5000;24777.7500;24778.2500;24777.7500;24787.2500;24777.7500;1;0;0;0;0;0;-19.3046;-19.3046;-1.0000;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7435;1.0000;0.9709;0.7143;1.0000;0.9709;0;;;0.0000;29.0000;-8.0000;0;;-1;0.0000;0.0000;0.0000;24786.7500;2025-09-18 10:29:00.000;5123;29.0000;-4.0000;24779.5000;0;1;1;48.0665;22.0000;20.0000;1;Balanced;-1.2000;0.4500;-1.4000;1.6500;0.8588;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;TRADE_COMPLETED
20260617_173239;6;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_5133_11;;Short;1;2025-09-18 10:38:30.000;5133;24766.7500;24766.5000;24767.0000;2.0000;-9.6499;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-18 10:39:00.000;5133;24766.7500;ENTRY_FILLED;;;;;ARMED;0;0;0;;0;0;0.0000;0.0000;0.0000;0.0000;0;0;0;0;;0;0;0;0;0.0000;0.0000;0.0000;0.0000;24771.7500;0.0000;0;24766.7500;24766.7500;24766.5000;24767.0000;24764.5000;24773.7500;24766.7500;0;0;0;0;0;0;-23.3942;-23.3942;-1;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7423;1.0000;0.9987;0.7423;1.0000;0.9987;0;;;0.0000;0.0000;0;0;;-1;0.0000;0;0;24766.7500;2025-09-18 10:38:30.000;5133;0;0;24771.7500;0;0;0;44.7552;20.0000;20.0000;0;Balanced;0;0;0;0;0.8856;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;ENTRY_FILLED
20260617_173239;6;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_5133_11;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_5133_0;Short;1;2025-09-18 10:38:30.000;5133;24766.7500;24766.5000;24767.0000;2.0000;-9.6499;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-18 10:38:35.000;5133;24774.5000;EXIT_FILLED;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_5133_0;Filled;;;SL_TOUCHED;0;0;0;ASK_CROSS_BREACH_CONFIRMED;5000.0000;0;0.0000;-28.0000;0.0000;-28.0000;-31.0000;-7.7500;31.0000;0.0000;;-1;0.0000;0;0;24771.7500;0.0000;0.0000;0.0000;24771.7500;24773.7500;-11.0000;24766.7500;24773.7500;24773.2500;24773.7500;24764.5000;24773.7500;24773.5000;1;0;0;0;0;0;-23.3942;-23.3942;-1.0000;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7423;1.0000;0.9987;0.7599;1.0000;0.9987;0;;;0.0000;20.0000;-8.0000;0;;-1;0.0000;0.0000;0.0000;24766.7500;2025-09-18 10:38:30.000;5133;0.0000;-11.0000;24771.7500;0;0;0;44.7552;20.0000;20.0000;0;Balanced;-1.5500;0.0000;-1.4000;1.5500;0.8856;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;TRADE_COMPLETED
20260617_173239;7;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_5142_12;;Short;1;2025-09-18 10:47:42.000;5142;24765.2500;24765.0000;24765.5000;2.0000;-87.0972;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-18 10:48:00.000;5142;24765.2500;ENTRY_FILLED;;;;;ARMED;0;0;0;;0;0;0.0000;0.0000;0.0000;0.0000;0;0;0;0;;0;0;0;0;0.0000;0.0000;0.0000;0.0000;24770.2500;0.0000;0;24765.2500;24765.2500;24765.0000;24765.5000;24759.7500;24778.5000;24765.2500;0;0;0;0;0;0;-5.8156;-5.8156;0;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.9629;1.0000;0.9850;0.9629;1.0000;0.9850;0;;;0.0000;0.0000;0;0;;-1;0.0000;0;0;24765.2500;2025-09-18 10:47:42.000;5142;0;0;24770.2500;0;0;0;47.9941;22.0000;20.0000;1;Balanced;0;0;0;0;1.0366;0;0;1;0;0.0000;;0.0000;0.0000;0.0000;ENTRY_FILLED
20260617_173239;7;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_5142_12;;Short;1;2025-09-18 10:47:42.000;5142;24765.2500;24765.0000;24765.5000;2.0000;-87.0972;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-18 10:49:00.000;5143;24765.0000;TRAIL_SL_MOVED;;;;;ARMED;0;0;0;;0;0;24.0000;-17.0000;24.0000;-17.0000;0;0;0;0;;0;0;0;0;24770.2500;24770.2500;0.0000;24770.2500;24765.0000;24759.2500;0;24765.2500;24769.5000;24758.5000;24759.0000;24758.5000;24769.0000;24758.5000;0;0;0;0;0;0;-5.8156;-5.8156;0;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.9629;1.0000;0.9850;0.7645;1.0000;0.9850;1;2025-09-18 10:49:00.000;2025-09-18 10:49:00.000;24765.0000;44.0000;3.0000;0;;-1;0.0000;0;0;24759.2500;2025-09-18 10:49:00.000;5143;0;0;24765.0000;0;0;0;47.9941;22.0000;20.0000;1;Balanced;0;0;0;0;1.0305;0;0;1;0;0.0000;;0.0000;0.0000;0.0000;TRAIL_SL_MOVED
20260617_173239;7;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_5142_12;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_5166_0;Short;1;2025-09-18 10:47:42.000;5142;24765.2500;24765.0000;24765.5000;2.0000;-87.0972;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-18 11:11:32.000;5166;24779.7500;EXIT_FILLED;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_5166_0;Filled;;;SL_TOUCHED;0;0;0;POST_ENTRY_HIGH_POST_HARD_CONFIRMED;1430000.0000;24;131.0000;-59.0000;131.0000;-59.0000;-58.0000;-14.5000;189.0000;144.2748;2025-09-18 10:48:00.000;5142;1.0000;1;1;24770.2500;24770.2500;24765.0000;24765.0000;24765.0000;24780.0000;-59.0000;24765.2500;24780.0000;24779.5000;24780.0000;24771.7500;24779.7500;24779.7500;1;0;0;0;0;0;-5.8156;-5.8156;0.0000;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.9629;1.0000;0.9850;0.8603;1.0000;0.9908;1;2025-09-18 10:49:00.000;2025-09-18 10:49:00.000;24765.0000;130.0000;-60.0000;1;2025-09-18 10:52:00.000;5146;40.0000;-180000.0000;0.0000;24732.5000;2025-09-18 11:00:00.000;5154;130.0000;-59.0000;24765.0000;0;1;1;47.9941;22.0000;20.0000;1;Balanced;-2.9000;6.5500;-2.9500;9.4500;0.9994;0;0;1;0;0.0000;;0.0000;0.0000;0.0000;TRADE_COMPLETED
20260617_173239;8;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_5169_13;;Short;1;2025-09-18 11:14:47.000;5169;24770.2500;24770.0000;24770.5000;2.0000;-16.9747;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-18 11:15:00.000;5169;24770.2500;ENTRY_FILLED;;;;;ARMED;0;0;0;;0;0;0.0000;0.0000;0.0000;0.0000;0;0;0;0;;0;0;0;0;0.0000;0.0000;0.0000;0.0000;24775.2500;0.0000;0;24770.2500;24770.2500;24770.0000;24770.5000;24764.7500;24770.7500;24770.2500;0;0;0;0;0;0;-0.4778;-0.4778;0;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7794;1.0000;1.0000;0.7794;1.0000;1.0000;0;;;0.0000;0.0000;0;0;;-1;0.0000;0;0;24770.2500;2025-09-18 11:14:47.000;5169;0;0;24775.2500;0;0;0;51.3798;23.0000;20.0000;1;Balanced;0;0;0;0;0.9958;0;0;1;0;0.0000;;0.0000;0.0000;0.0000;ENTRY_FILLED
20260617_173239;8;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_5169_13;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_5169_0;Short;1;2025-09-18 11:14:47.000;5169;24770.2500;24770.0000;24770.5000;2.0000;-16.9747;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-18 11:14:59.000;5169;24777.0000;EXIT_FILLED;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_5169_0;Filled;;;SL_TOUCHED;0;0;0;ASK_CROSS_BREACH_CONFIRMED;12000.0000;0;1.0000;-28.0000;1.0000;-28.0000;-27.0000;-6.7500;28.0000;2800.0000;2025-09-18 11:15:00.000;5169;1.0000;1;1;24775.2500;24775.2500;0.0000;24775.2500;24775.2500;24777.2500;-7.0000;24770.2500;24777.2500;24776.5000;24777.2500;24764.7500;24777.0000;24777.0000;1;0;0;0;0;0;-0.4778;-0.4778;0.0000;0;3.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7794;1.0000;1.0000;0.8733;1.0000;1.0000;0;;;0.0000;21.0000;-8.0000;0;;-1;0.0000;0.0000;0.0000;24770.0000;2025-09-18 11:15:00.000;5169;21.0000;-7.0000;24775.2500;0;1;1;51.3798;23.0000;20.0000;1;Balanced;-1.3500;0.0500;-1.4000;1.4000;1.0286;0;0;1;0;0.0000;;0.0000;0.0000;0.0000;TRADE_COMPLETED
20260617_173239;9;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_5177_14;;Short;1;2025-09-18 11:23:00.000;5177;24802.2500;24801.2500;24801.7500;2.0000;-26.1439;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-18 11:23:00.000;5177;24802.2500;ENTRY_FILLED;;;;;ARMED;0;0;0;;0;0;0.0000;0.0000;0.0000;0.0000;0;0;0;0;;0;0;0;0;0.0000;0.0000;0.0000;0.0000;24807.2500;0.0000;0;24802.2500;24802.2500;24801.2500;24801.7500;24796.7500;24806.0000;24801.7500;0;0;0;0;0;0;-26.1439;-26.1439;-1;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.9264;1.0000;1.0300;0.9264;1.0000;1.0300;0;;;0.0000;0.0000;0;0;;-1;0.0000;0;0;24802.2500;2025-09-18 11:23:00.000;5177;0;0;24807.2500;0;0;0;48.1671;22.0000;20.0000;1;Balanced;0;0;0;0;0.9208;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;ENTRY_FILLED
20260617_173239;9;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_5177_14;;Short;1;2025-09-18 11:23:00.000;5177;24802.2500;24801.2500;24801.7500;2.0000;-26.1439;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-18 11:24:00.000;5178;24802.0000;TRAIL_SL_MOVED;;;;;ARMED;0;0;0;;0;0;24.0000;-6.0000;24.0000;-6.0000;0;0;0;0;;0;0;0;0;24807.2500;24807.2500;0.0000;24807.2500;24802.0000;24796.2500;0;24802.2500;24803.7500;24795.5000;24796.0000;24795.7500;24803.2500;24795.7500;0;0;0;0;0;0;-26.1439;-26.1439;-1;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.9264;1.0000;1.0300;0.7580;1.0000;1.0441;1;2025-09-18 11:24:00.000;2025-09-18 11:24:00.000;24802.0000;44.0000;14.0000;0;;-1;0.0000;0;0;24796.2500;2025-09-18 11:24:00.000;5178;0;0;24802.0000;0;0;0;48.1671;22.0000;20.0000;1;Balanced;0;0;0;0;0.8988;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;TRAIL_SL_MOVED
